,business_id,date,likes,text,type,user_id,winter,spring,summer,autumn,dayofweek,timediff,bad_comment,good_comment,closed
67678,n3cFalLLuMyAy3Oe2dcwQw,2016-08-10,0,ne ohio's first bonchon coming soon!,tip,0tC5OOTuwvPGnnqhPCoRSw,0,0,1,0,2,2675,0,0,0
309585,r-s-G1yyETRzTALYG9js8A,2012-03-04,0,love the smell of overpriced produce in the morning,tip,d6zzpuwXcmkAN7o9Np-kWA,0,1,0,0,6,1055,0,0,0
883862,WETHRoXB2IbixndSlOktJA,2014-09-21,0,love it but wish they had sunshades for the windows!,tip,xfye311VQW0DC6zLEhpa0A,0,0,0,1,6,1986,0,0,0
587724,fb3ygmKzuhQx-ONlUJimtg,2014-05-26,0,great chips and queso! moe's burritos have nothing on chipotle,tip,xSZ7s3dsFwZiW5whbX0kPQ,0,1,0,0,0,1868,0,1,0
369567,h6t-dQ1udLHs0ogBFAAPGw,2010-11-21,0,no fur vests yet!!!,tip,jOW3BGthCDL3l7Dd6AWZtA,0,0,0,1,6,586,0,0,0
166778,PRbIMseOwPCCRv5C4SfTDQ,2012-02-07,0,"tasty southern cooking, fried okra, fried dill pickles, awesome ribs & chicken - they're the vip caterers at great az beer festival 2012!",tip,QEpqV1WAUa37y5d9viA8zQ,1,0,0,0,1,1029,0,0,0
593312,1DP5vHxJzCDbgawv0WC3yA,2014-07-02,0,cool variety of shows!,tip,28GvL338IP1NZHmQMrK6gg,0,0,1,0,2,1905,0,0,0
410404,DxgSVufr_6y_Rc63CC17Zg,2011-07-30,0,late night shopping... o_o,tip,lSLbHRnZ9LvEQL5YOb4q1A,0,0,1,0,5,837,0,0,0
349770,V3U21fM0in_0qpKUMYPNOw,2014-11-20,0,must stop before heading to mccarran. luv their grilled pork sandwiches. definitely better and more affordable than stuff at mccarran.,tip,mkbx55W8B8aPLgDqex7qgg,0,0,0,1,3,2046,0,0,0
910090,XsSgv3vBOyOBXn3Co8EVIg,2014-08-25,0,great service and amazing food! so glad we found this spot!,tip,9czDTan5qffz1rPXmrRsEg,0,0,1,0,0,1959,0,1,0
184317,g-I48SaHtdIGR5ZEoVeNFw,2013-05-04,0,"good authentic japanese comfort food at a very reasonable price (best value among japanese restaurants in phoenix). service is friendly. do not expect atmosphere, fufu dishes/service because they do not offer them.",tip,gyThmbGeV8vTu919TxDblA,0,1,0,0,5,1481,0,1,0
865316,RJ2G44oog-swG282lq-r_g,2013-07-01,0,at salon84 all pureology products are on sale buy1 get one at half off .visit www.salon84az.com for more specials,tip,6BN8YKXTkJuVVd3C5yHmEg,0,0,1,0,0,1539,0,0,0
521056,nuT8Bgfz7HTJQqbJFddkBw,2012-07-05,0,free coupon...nuff said.,tip,B6hHFn-8rWKkSWUbI-aX0g,0,0,1,0,3,1178,0,0,0
624345,M4vh_kzppP1nsxo7hsaVIA,2010-12-20,0,get a coupon booklet from the front desk when you check into the hotel and buffet is bogo.,tip,woZ6mQDDTnoaTOZ_fYlI9g,1,0,0,0,0,615,0,0,0
447929,uuoNGJDHqbeuxV_zpq9vZQ,2013-05-09,0,very clean shop and friendly service.  be prepared to leave a 50% deposit.,tip,m4VAw2u8gHrANfXP7CW2mg,0,1,0,0,3,1486,0,0,0
349061,1EQIETvEUjp1GLBAV4F3dw,2013-09-10,0,this is a convenient atm for me,tip,0KdqcQ60dQRxVxlppPnD1g,0,0,0,1,1,1610,0,0,0
322079,ohEnmKpF7i2_ujme1p_vUQ,2013-07-27,0,"so they have appetizers now! the jalepeno cheese dip with pastry curls is fantastic, but there is too much dip and not enough curls!",tip,F6puJSuCPy1OCbNPL6Foog,0,0,1,0,5,1565,0,0,0
660839,ASdpD0gdrOZ7dPh2RS-fJg,2012-05-18,0,the side patio helps when there's a loud band playing.,tip,a7Z_P1SGRAbeOf2NxpbGsg,0,1,0,0,4,1130,0,0,0
125134,lfuXIpZ_WxIbxJxUjRTBgg,2014-05-07,0,santan cans. enough said,tip,WpB1sCVDNwQGa0v6u_aZpw,0,1,0,0,2,1849,0,0,0
898183,u4sTiCzVeIHZY8OlaL346Q,2016-12-04,0,excellent food but wish we could call ahead for reservations!,tip,r5NYVk0iHiUz0jbqUXgidA,1,0,0,0,6,2791,0,1,0
762498,m0KTKT-M_GDwIfeEkinRMQ,2012-12-16,0,i only come here for the moms and girlfriends,tip,uYkcssUb34fxmr6HQr2TbQ,1,0,0,0,6,1342,0,0,0
442385,RD7dPqA1G_Y2eYYFoXqy5Q,2011-05-14,0,it's that time again..,tip,whUnaU0ppxWitmZ-iPUVuw,0,1,0,0,5,760,0,0,0
458673,-BmqghX1sv7sgsxOIS2yAg,2011-12-24,0,don't be afraid to eat with your hands!,tip,7k7rF6voco_FhjRKVEeg2g,1,0,0,0,5,984,0,0,0
139997,QDRFdG8gPPKL7r4yic8j7Q,2012-09-04,0,the place has 2 yelp-_- both with good reviews. so untrue.,tip,RROLYsQezNa4ddSapS8uEQ,0,0,0,1,1,1239,0,1,0
21159,YTNgCm8-TlyLvkBXCGxeMg,2012-10-24,0,they are getting much better. i guess it's tough to hire good people but at least they got rid of the f*cktards that were working there,tip,8v1rpTH0d8YjjGWA892l1Q,0,0,0,1,2,1289,0,0,0
840360,f4x1YBxkLrZg652xt2KR5g,2016-11-02,0,great place for a bloody mary and nice portion of fried chicken benedict,tip,dvjoNKiJ7Oss2UnZR5p5gw,0,0,0,1,2,2759,0,1,0
817619,g0mlaCyL3shRWJjoeOpFIQ,2016-02-11,0,staff are really friendly and will happily recommend drinks depending on your tastes!,tip,fk_5HYLPXos2lzJJOu1dtg,1,0,0,0,3,2494,0,0,0
700691,sUXs9ATmb423TcxgtMalzQ,2016-11-29,0,first time visit great food. small and quaint.,tip,KAbpi2G_FCyV15ycFsROmQ,0,0,0,1,1,2786,0,1,0
290252,WkkuUaYjhfd8I5ckrrBSMg,2012-10-30,0,good food but skip the dirty toxic bathroom.,tip,QFTF3NXfWeoPfEH5JMsnqg,0,0,0,1,1,1295,0,1,0
931837,SkoW5tK1Vpbx62leXXF17Q,2016-09-22,0,"if you love waiting in line, and man who doesn't, this is the place! slow slow slow",tip,oYbxDZdE4bGftCzNoUM-qw,0,0,0,1,3,2718,0,0,0
72089,mNY5ae_BKXNt_fPMrXd-3A,2014-07-25,0,waiting for the main course is like the part of hell's kitchen where they can't make the food and you wait forever.,tip,w8K4cCz0k83-kA06oQlt3Q,0,0,1,0,4,1928,0,0,0
827661,taet5lzHXhUGGkPrWcfmsg,2012-03-14,0,so good but bring cash.,tip,hMicAufZur1fUpGeKhpRxg,0,1,0,0,2,1065,0,1,0
834244,GmdNtIDYsdxa4Ph0eQoj_A,2016-08-03,0,good service!! the phos really good. i will be going back soon,tip,HkAQfwspUSxtKmR9OebjjA,0,0,1,0,2,2668,0,1,0
243697,8xyRFdmF_9boBaPx0jBhHQ,2016-05-23,0,service is slow. really really slow.,tip,qy2Z8WPJS3S2Fu3smhAj6A,0,1,0,0,0,2596,0,0,0
754060,cJULzry7QBjR5NpUcjZ8Ow,2014-06-21,0,"when you order two table top items, you get a soup!",tip,I_rjFMR7jj5PIlUYkCTojg,0,0,1,0,5,1894,0,0,0
922661,tD4UIUQhXfX0lKb_OMrG9g,2015-04-09,0,best lashes in town! friendly staff and always great customer service!,tip,sQsvSyUF5Dmn2nKzoCGX_Q,0,1,0,0,3,2186,0,0,0
141852,9okONcnxTKDGnlaWFpUiWg,2011-07-22,0,fast service,tip,FkiAB75VsciCt76Bo88aSg,0,0,1,0,4,829,0,0,0
218321,y5-eKdMan2QwyI4mUi9OJg,2012-04-14,0,they are clueless in this place!,tip,5igUOg1naay70tYv29rMhw,0,1,0,0,5,1096,0,0,0
492071,r8hF3kwnZzxTo1IYNcI6rg,2014-09-09,0,white sangria is amazing!!!,tip,esPXtAl00zgU4ORJpx2SaA,0,0,0,1,1,1974,0,0,0
639256,FLMxWQO-ckCQmGZhU9OQgw,2011-06-28,0,don't use the tix4today discount it only saves you a couple dollars and makes a hassle to pay,tip,HvDc8b8v_LEPY_yaK9bZVg,0,0,1,0,1,805,0,0,0
248315,zojFjgXYpax2vh8GUEW9pg,2013-06-30,0,usually good customer service here but they only gave me half the return price on a defective item they no longer have because of so many defects they had to redesign. bad customer service.,tip,Bb9b9j0DRF5VLEDdEQ-tEQ,0,0,1,0,6,1538,0,1,0
600517,6s7uduX1Q1KSjOKvwxYkRA,2010-11-18,0,"the giant clam is not worth ""market price.""",tip,OLeS_WV_orbp4YdLQ_Tp8Q,0,0,0,1,3,583,0,0,0
143958,vqchHQAwk-uadXETDljUrA,2012-07-03,0,oh yeah!,tip,zFW2w5FaFCKtpwbbYAaKag,0,0,1,0,1,1176,0,0,0
3657,JavDJEfCIMzD25fsQIpGYA,2016-06-26,0,"between the insanely long line of people with big cartfuls, messy aisles, and the minimal a/c, you might want to skip this today.",tip,wrUYC0wc987XBBAoskOCHA,0,0,1,0,6,2630,0,0,0
115761,FEd2WWHGWu21FYOXgt1YjQ,2011-12-31,0,picked up two six packs of hopf weibe beer for new year gifts.,tip,vIsEJsMbPGOVsSp04cc6EQ,1,0,0,0,5,991,0,0,0
75294,vhRdqyI0GpB74V9m1iH15A,2012-08-04,0,they were slow this morn,tip,LlIZmwJLnw7PMDktDiy6sw,0,0,1,0,5,1208,0,0,0
737940,gkxmQi2cipbysXFgT_w_jA,2014-06-22,0,definitely the best place to enjoy a bagel in montreal!,tip,Z4VKIiMyhXEBQ4eIcG2qEA,0,0,1,0,6,1895,0,0,0
64487,UARDxjbU1IWPyqsSW2PVYw,2015-12-21,0,when you phone in your order and they say 20 minutes they really meant 40 so take you're time getting there or you'll be sitting there in awkward silence.  but i'm used to it now.  part of the charm =),tip,LNLDqexYQC_R60TR13otHA,1,0,0,0,0,2442,0,0,0
874117,xTlmLL2xZZ0xhZ2J16zXQQ,2015-11-05,0,good breakfast food and coffee was good. staff are nice people.,tip,NE2uGI17U6MEJ5CJLDhEwg,0,0,0,1,3,2396,0,1,0
361572,eAc9Vd6loOgRQolMXQt6FA,2011-05-26,0,once a day,tip,bwyDqjSZib7L8IhnCxIvyw,0,1,0,0,3,772,0,0,0
269707,KGn6ioU-bA43tSGpt7hQiQ,2014-01-29,0,perfect for an end of the day massage. great experience!  kayla did a great massage! very relaxing!  highly recommended!,tip,7CASXqW1zBSNReFriuK1AQ,1,0,0,0,2,1751,0,1,0
745116,PV_0dG4bYgFyrBxgauBWIw,2016-11-07,0,very very lovely place... feels like home.. friendly service by staff. deserves at least a 4x,tip,2ZfhOYE8NKSxv8bXG5lDnQ,0,0,0,1,0,2764,0,0,0
611448,1Vvxx-9AoINg8TJXOZgEHg,2010-11-25,0,the best thanksgiving pork dinner.  second year in a row. my favorite.,tip,7VcK8gaU8KhkudKWC8Z14Q,0,0,0,1,3,590,0,0,0
506015,sjpYOSE-cK0h-XI7XooLTQ,2013-08-30,0,the renovation looks great and bridget makes the best cube libre,tip,_XUjnCkKStJozG_tWsg0MQ,0,0,1,0,4,1599,0,1,0
449457,yfxDa8RFOvJPQh0rNtakHA,2014-08-30,0,"good for large groups. there were 9 of us and we were seated and served fast, despite the restaurant bring crowded.",tip,yEn1Q1GLgT87XE-4jCjxeg,0,0,1,0,5,1964,0,1,0
72344,86FrxF9dbyBrSaY1g3dEnA,2013-05-23,0,get the car care club card. it has saved me a ton of money.,tip,NNEBlq2ErsdCPZxbPyc0EA,0,1,0,0,3,1500,0,0,0
517280,LtO6vTBfYzlgWArn3kRe_A,2015-03-07,0,"can't believe vegas has some of the best tacos i've ever tasted, and i'm from texas. recommend to try this place out if your from out of town",tip,maN_EaMVU5UpAu1SKGL0qA,0,1,0,0,5,2153,0,0,0
196606,cTJjTKz2huGZ-ElScC2pSw,2014-05-08,0,windsor style burger with mac and cheese is the bomb!,tip,yKBenWMLCe5UBVi_gXWIBA,0,1,0,0,3,1850,0,0,0
309817,fIqJXdqTrokeOyYpMVxhfw,2011-08-05,0,"even tho it's expensive, i want to take care of my car!",tip,Yz9hA0B7qm6WfvXqSB-4YQ,0,0,1,0,4,843,0,0,0
29740,MYnD-mEnOXNqrfIT2GeZqA,2012-10-16,0,good place for a very informal business meeting at off hours or a good place to grab a beer with friends when busy,tip,JCfRII7gQC0xgCkqhx9X4Q,0,0,0,1,1,1281,0,1,0
852221,AI7zxDNVgO3pDyAP_rcA7A,2015-02-14,0,sub par. browning guacamole. and no margaritas. brown rice? questionable.,tip,bFlLEJ5hjJQ6_VcmoPtOyg,1,0,0,0,5,2132,0,0,0
272058,veTfpeZh8DFjAnw4FlI2qA,2010-06-23,0,no notary services.,tip,OGQX_wgAcsi3gfYVBokOzQ,0,0,1,0,2,435,0,0,0
212027,bKBhbF76GSTsfBQO8b5mSA,2012-09-13,0,i seen mail order prescriptions faster.,tip,T5PuqfF9dTjMQ5UEF_ewDQ,0,0,0,1,3,1248,0,0,0
255799,6pSwIh7gbTEpfxDlKEiB5A,2012-05-06,0,"its sunday, sunday, gotta go to church on sunday!",tip,0FMte0z-repSVWSJ_BaQTg,0,1,0,0,6,1118,0,0,0
397586,MXC9pwIxovWUc9yu1F8OxA,2011-11-01,0,i love this place and it's on the eastcyde!!! groovy house musak!!!,tip,mIEuWv7fqPzCqzPe3JkC6Q,0,0,0,1,1,931,0,0,0
644839,J3FUxMAHfCl-WFo86u5DqA,2012-09-01,0,fabulous!!! a must do when in vegas.,tip,bwYuOsmYOtYmMAzFyVjFjw,0,0,0,1,5,1236,0,0,0
257782,MbNVYTHweYLYlbItx1nEnA,2011-03-17,0,go mariners,tip,jgPOl8penY4km_zdEYRAhg,0,1,0,0,3,702,0,0,0
869616,2SfSzEd3B7WimeZac23zhg,2016-03-16,0,best iced mocha i've ever had...highly recommend!,tip,GLnPDk7GA-myadFEHEQeRQ,0,1,0,0,2,2528,0,0,0
224083,ms7cmWkPiSBDTnz-1sv2kQ,2010-12-10,0,starting with a kiwi sangria! so yum!,tip,VYqRk78kesHn86jPngPUXQ,1,0,0,0,4,605,0,0,0
475510,-Bf8BQ3yMk8U2f45r2DRKw,2011-01-22,0,my version of fast food heaven=double double animal style. yeah!,tip,DgDmMxHmFsXLMp58FBzgfw,1,0,0,0,5,648,0,0,0
34131,YAJzBGvqT3dT_qAg6u8E1A,2012-03-27,0,turkey wrap and trivia.,tip,MeJI77jgRpYkAdOH5kbNLg,0,1,0,0,1,1078,0,0,0
209575,rDBbQ-MIon2UizvVidVQsg,2011-05-14,0,anna gives best pedicures!!,tip,N_CgPQZH5YaBfY3dTfi-Jw,0,1,0,0,5,760,0,0,0
298256,1vBvO5QrLzbtg9MTMdB2EA,2015-11-05,0,first time there it was great. i sure hope it is again next time.,tip,ma0KeI7SzGDlLNz3ASosbQ,0,0,0,1,3,2396,0,1,0
348510,zU2OlDxJetn9sJlPcEQw5w,2012-11-26,0,place is always so slow,tip,ZoP54Gi6rBd9bFNSrWeO5g,0,0,0,1,0,1322,0,0,0
710384,d1m5zVSka-rrNzfHpc1_Cg,2016-08-05,0,horrible customer service !!! will not come to this location again.,tip,JbMgLcruDhugTSbJEq1VVA,0,0,1,0,4,2670,0,0,0
190117,vsdc5yC1kJ29CCjCMjD4Vg,2011-06-19,0,the only place with less than an hour wait time today :)),tip,GJ1jUThFFIPFSixgzsrVtw,0,0,1,0,6,796,0,0,0
819070,OIOqy9gh3LOoyso3JMwyyA,2014-10-04,0,"dog friendly, but $50 fee and be sure to let them know by phone at booking as they may or may not have a pet room available for you at arrival.",tip,alLsax2aJFT23V5E4SfW-w,0,0,0,1,5,1999,0,0,0
8721,GjX2WgchvvS-JAWBmzkLyQ,2014-12-22,0,"good cold day for some pho. 2 beef; brisket and rare eye round. the fresh spring rolls were good. but they only gave literally 3 green leaves, a handful of sprouts and a few slices of jalapeños. =\",tip,2IweYEr1K6vWxx428zZoVg,1,0,0,0,0,2078,0,1,0
817240,PXShA3JZMXr2mEH3on5clw,2016-07-14,0,had a great meal and donna gave awesome service.,tip,XRTiTMpCaYWaiBd6Bmvcag,0,0,1,0,3,2648,0,1,0
497132,2px0fsTfKb-9iiESw9c2Lg,2016-05-22,0,election fraud at its finest. hillary clinton needs to be put in jail immediately.,tip,zJPmputFQlf5EcNjHIbQ3A,0,1,0,0,6,2595,0,0,0
288755,wRxU1im1EUlrobYoJcB_0g,2016-03-30,0,just had a very nice pedicure for the price,tip,Z8UJNV9U6v2adod0x6kWBg,0,1,0,0,2,2542,0,1,0
837917,TZ84r-ku5k6oUFOtS9-fAA,2015-08-13,0,good sandwiches and fries and fast friendly service,tip,6iR4OLzQMCE_KM5mV0cM4A,0,0,1,0,3,2312,0,1,0
859254,15RvAvPxUBl3HmnGMJdtTQ,2014-04-21,0,"wonderful meal, excellent service, highly recommended.",tip,xBJ3tkSyKgMRnZZCcvK-gQ,0,1,0,0,0,1833,0,1,0
914994,CsS9WsonGYyE3vINi5bxSg,2015-09-02,0,food is amazing!,tip,HnhqW3HEvwDvaixPHfU5VA,0,0,0,1,2,2332,0,0,0
519194,SJU-jRAZS0cXoBGUjX5GUg,2016-07-12,0,i wish the customer service was as good as the food... sad.,tip,KEAP--MnBZtQ9kjjMU-RiA,0,0,1,0,1,2646,0,1,0
785622,ZuA9e5nSrCj2R97x2K2yOQ,2012-03-14,0,makers mark on the patio is pretty sweet,tip,m1ocgzOEODkbhmumlk8lOQ,0,1,0,0,2,1065,0,0,0
483383,bG-JFEQjr0pAcgdz7eHkZw,2012-02-20,0,great seating area! nice place to chill.,tip,PcBKCHMhV0pxmYjzGUKmYg,1,0,0,0,0,1042,0,1,0
705914,uwDyxK92ae5kNjeZE8uCgA,2014-02-15,0,the caramelized peach salad is amazing!! love the unique combination of flavors.,tip,teefgsiuQvlmO55FnfFwKQ,1,0,0,0,5,1768,0,0,0
384319,f9cIbhLyBz_qTEfMLfwrrQ,2011-10-31,0,get hawaiian bbq in your life.,tip,L15JCA18Ib_vMUVJILxiSw,0,0,0,1,0,930,0,0,0
108480,VoTi4yVhTVyFdmxUpoyUsg,2011-05-24,0,best carne asada in the 602! (sorry america's- it's over between us!),tip,WJKocp9RE0KatUwh3_DkGg,0,1,0,0,1,770,0,0,0
632155,qJ18IGaDsQtzJ6v2UzkdcQ,2013-10-20,0,"this place has bad service. i walked in 45 mins before they closed and the waiter told me i needed to hurry and order cause they were closing soon. being stunned... i should've left, but instead i hurried and ordered. he was so rude and the food was awful... never again!!!",tip,pW6UR8gtcmO_Zf6pmaprnw,0,0,0,1,6,1650,1,0,0
940033,B_WggEKFq-ZFNui8CHPYvA,2016-02-05,0,very very busy during lunch.,tip,hH9zBzoeHngbuJPtvAtzDg,1,0,0,0,4,2488,0,0,0
467369,reufvBI-0xaLMpecmpLNmg,2014-06-25,0,"they have a ""sick""and a separate ""well"" waiting room! my favorite part",tip,7S2wwOSVSRn4CEZdtQKG_Q,0,0,1,0,2,1898,0,0,0
614393,7UtqNjjd9D6oU7UcT2nxig,2012-04-30,0,vegetarian meats taste just as good as meat carcass,tip,oP_W33ZQojlrfbg1sKfeGQ,0,1,0,0,0,1112,0,1,0
142588,JvYlX8eZvPTWu105xK483w,2013-01-20,0,bang bang,tip,gynMtvoyHZrSDsHMecwd8Q,1,0,0,0,6,1377,0,0,0
461206,ghVhlFpNhfBwWDFGSlt2JA,2016-05-14,0,sushi to rice ratio was fantastic. you can  also do half orders on rolls. they offer more desserts than most ayce sushi joints. i recommend getting the green tea panna cotta!,tip,46-qsKjqR4vptCIYrHH1yw,0,1,0,0,5,2587,0,0,0
628400,o69XnnmtOaj6a2sjOTsGeg,2015-10-21,0,"quick , hot and yummy philly! the staff is extremely friendly",tip,GDN_P5aAsqVSOk-h9PWZ4Q,0,0,0,1,2,2381,0,0,0
911774,LtO6vTBfYzlgWArn3kRe_A,2016-01-15,0,great food and great price!!!,tip,sZHNqTSjgyAmQ1jVbv1ZsQ,1,0,0,0,4,2467,0,1,0
511516,Qq05Y-UHcsEFXql-0IMUzA,2012-08-14,0,"what a deal.   i got my oil changed here and they fed me (hot dog and drink), plus i get a free month of unlimited car washes.",tip,8OplAY4zHi-V3ygsTZVWAw,0,0,1,0,1,1218,0,0,0
82558,8RHnmBwWd0Cicq_ttN6LQg,2011-07-24,0,huge plus: they have a drive-thru!,tip,xEQ20W2KZlAXod5qHhkG9g,0,0,1,0,6,831,0,0,0
808059,W1lO-xHbOrPeDVaGlwDF_Q,2016-02-07,0,"i believe this place changed hands,as it's now called meimei. still oriental servings so! #yelpmission",tip,s85sNAMlsrI0xCRvfj7Jrw,1,0,0,0,6,2490,0,0,0
698928,H5S9GCysrp8RZfCXEKSuHA,2013-02-06,0,"call in your order before you go, everything is fresh but it takes a minute to make it (totally worth it)",tip,YM3amfkcgKsYVlYGYBYO6A,1,0,0,0,2,1394,0,0,0
363861,K5Ex8diP6rIh8P16D8KHVA,2010-07-02,0,happy hour 4-6 every day!,tip,4wpV4DZlNxQ2xG_O3Y9lSg,0,0,1,0,4,444,0,0,0
450639,WI1xBMN_rEaVPOL9Ad2gpQ,2013-09-06,1,"the pork terrine appetizer is delectable, the porterhouse steak is tender and juicy, and the sea bass divine. top it off with wonderful service. well done!",tip,trUFnQXasV8l2iJSzZKXrg,0,0,0,1,4,1606,0,0,0
674496,AD5r187-LD836JW6ERa9Cg,2010-11-26,0,put name in and enjoy the wait while visiting in the rocking chairs,tip,S-VfsV2IzvAHMf6jJPj13g,0,0,0,1,4,591,0,0,0
315271,CKIGXGlSweovWDljQyhSHA,2014-06-29,0,bring plenty golf balls. monument is target golf at its best.,tip,kRZnDusRpX9gd4k2yCNanw,0,0,1,0,6,1902,0,0,0
139798,Md_TTNUkO7U47b3cass4gw,2013-06-14,0,go to the juice bar!,tip,JiaJJzXFc6vBPke9v_V9Uw,0,0,1,0,4,1522,0,0,0
103776,tKffT8a4HFQg_AAzzRmeQg,2012-02-10,0,fun. get sloshed while you ahop.,tip,4TzQHUudLBybnoJ74f3jxg,1,0,0,0,4,1032,0,0,0
618827,6K59UtSTXt56F4rMo1T4tw,2016-08-08,0,car buyers beware of this dealership!,tip,6BItmMZqWcOQm1aYlEu2hw,0,0,1,0,0,2673,0,0,0
468590,7ZUYzw56X2WPcjmEWI6zIA,2012-04-07,0,couscous and edamame,tip,77biMmSYDEdstLA0dE4hbw,0,1,0,0,5,1089,0,0,0
381726,QsKhwKYB3YeWXqpIPd5QMg,2014-03-01,0,they had a ny steak and petite lobster special for $38!!!,tip,fvj2spmDU-WEydyjUd8g4Q,0,1,0,0,5,1782,0,0,0
444577,4ou7QOA5kpgkxNfN4JJ62g,2012-08-12,0,ginger beer and sangria!,tip,ASvjSBCYRd4GhOtSIn8Gyw,0,0,1,0,6,1216,0,0,0
504555,v1AE1LLWDOqe8ubOzqKADg,2013-11-17,0,looks awesome. my veggie omelette.  their snow caps bagel bites are super good,tip,JihbuIHZMtw1pUSqHrRSTQ,0,0,0,1,6,1678,0,1,0
528208,DAkse7CKuqt1rmxuu3htIw,2016-02-10,0,don't use the car wash,tip,UoQX6yI-ttURDTGu_UyQkQ,1,0,0,0,2,2493,0,0,0
606104,zSc_PmocVDJEtQwin0ts2w,2012-07-07,0,decent pizza. $9.99 for 2 slices (2012),tip,iUQK_ODcs8MNZOk6U6A8Lw,0,0,1,0,5,1180,0,0,0
311164,oMtdUzMdo5W5qrldiOGROg,2015-05-16,0,damn good and surfer,tip,yhZZPzv9PdDLZ49yTugt9w,0,1,0,0,5,2223,0,1,0
831244,1qukytvAndMQU2QeIE1KLw,2013-07-22,0,"its taco bell come on!!! cheap mediocre mexican food, same ingredients prepared 15 different ways",tip,xaBLkvnxhRJl39ykKw8vfw,0,0,1,0,0,1560,0,0,0
653041,ujHiaprwCQ5ewziu0Vi9rw,2011-08-24,0,"long line... while waiting, play ca-ching, ca-ching!!!!",tip,jkApA18neRmlU5d4jzm6UQ,0,0,1,0,2,862,0,0,0
666865,9jPb9kD6UBk4aVEgaizaoQ,2013-04-03,0,great place downtown,tip,ooLz4DAbk5Y4pcK7kIoOKQ,0,1,0,0,2,1450,0,1,0
212037,FJrI8DmhZX55GLS2eWasZA,2013-02-01,0,gyro meat seared just right,tip,T5PuqfF9dTjMQ5UEF_ewDQ,1,0,0,0,4,1389,0,0,0
838861,U99Zvi9LLv67TZ2z6ddsWQ,2010-01-24,0,get the kobe burger!,tip,x6szBDYnDFGQJ-enNgAKFQ,1,0,0,0,6,285,0,0,0
444489,gRCEObNuHtI61xR32ytqNQ,2012-08-12,0,nothing good happens after midnite...,tip,ASvjSBCYRd4GhOtSIn8Gyw,0,0,1,0,6,1216,0,1,0
327786,BxKe9Xt_fN6qBzrTofHuEQ,2013-05-03,0,iron man 3,tip,1JEXL5K6VTx01tAs6Jskkg,0,1,0,0,4,1480,0,0,0
761692,11zVLh7n-0gxf29RrweyBw,2015-09-02,0,avoid coming here just before back to school.... what a line up... worse than a passport office,tip,ky3DB9i9lDJ7OAZdkZyv7g,0,0,0,1,2,2332,1,0,0
930243,QJatAcxYgK1Zp9BRZMAx7g,2015-11-24,0,"two words. 
super delicious!",tip,Ni4mzUQjaRxbhzmQ3FeBuQ,0,0,0,1,1,2415,0,1,0
105477,oMtdUzMdo5W5qrldiOGROg,2013-08-24,0,x,tip,iqpSkSV9MwscDuwBNMfTGQ,0,0,1,0,5,1593,0,0,0
626920,WwTBt-Et92k0sKwXxr5Rig,2016-08-16,0,"james was awesome here in 30 minutes and a/c is back up

tragedy averted!!",tip,OJwoTe9VAHXClkm9EdD93Q,0,0,1,0,1,2681,0,1,0
165879,I4EmpNOW7zCcx7fUnQ9ixg,2013-03-11,0,can you spot the ikea painting?,tip,B1XESr4SF3In0IKRXLWJLw,0,1,0,0,0,1427,0,0,0
784655,txu9xTY-ux48HS8m7eUofw,2014-04-18,0,very friendly clean place. let's see how the food stacks up :),tip,5MPAZiYotUqgxkbXYY0c_Q,0,1,0,0,4,1830,0,0,0
479087,pGHyYl4GrwSg-BAu3laYsw,2011-11-27,0,best haircut ive had in vegas since trying out multiple barbershops. ask for hugo.. he'll hook it up with a clean fade and line-up.,tip,7JhjbOPaUJ_0eST7jCCplA,0,0,0,1,6,957,0,0,0
181421,IqsQRoiVE535Z2JR-7xoWQ,2010-09-09,0,open 24 hours. breakfast served all day!,tip,H2ms3k7aPkL9vQnJnsXCaA,0,0,0,1,3,513,0,0,0
597692,VxCnyVYn-FFgv6F1EqbdKA,2015-01-13,1,park on the top floor of the parking garage and avoid unnecessary elevator trips or traffic to get inside,tip,RhpaXVpwiMoVs4gQMehauQ,1,0,0,0,1,2100,0,0,0
251474,LNGBEEelQx4zbfWnlc66cw,2011-11-26,0,#1 buffet in vegas? let's see!,tip,yhJ1SVBSjC_R2viEh5AbUA,0,0,0,1,5,956,0,0,0
31962,NQRm_I1FK-r7xd1tVRcb6g,2016-05-24,0,great ribs that fall off the bone. great rolls with the most delicious cinnamon butter!,tip,StlvK2n8eHI0j_KawcL39A,0,1,0,0,1,2597,0,1,0
172493,zU63bs3Ofe8y1peOgOFJaA,2011-08-06,0,"ufc, no cover, and got a table. nice surprise!",tip,tTCxfydEIRvLm8FMzDK0_w,0,0,1,0,5,844,0,1,0
282715,vHt0CSynqesXox-9nBj7uA,2013-11-21,0,this food is boss!,tip,6ZC-0LfOAGwaFc5XPke74w,0,0,0,1,3,1682,0,0,0
821744,KiE81YHZCEdPPlmrXghgzA,2016-10-12,0,they do great nails.,tip,uy3Ki1DmjzIN7PlVaMYVlQ,0,0,0,1,2,2738,0,1,0
537678,wJnhUJCOYkncLPZAwaMffA,2012-05-03,0,blossom roll is the best!,tip,qpWqiIH8nJRvoglt18mgww,0,1,0,0,3,1115,0,0,0
